Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit,Unit sale price
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Austria,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Italy,7903.15,7903.15,2406.45,1315,1.83,6.01,5496.7,6.01
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Spain,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Canada,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Japan,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Korea,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Australia,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Sweden,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Denmark,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,France,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Germany,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Switzerland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Austria,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Italy,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Spain,1394.32,3059.09,931.47,509,1.83,6.01,462.85,3.005
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Canada,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Japan,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Korea,2240,2240,745.6,320,2.33,7,1494.4,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Australia,2765,2765,920.35,395,2.33,7,1844.65,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Sweden,1582,1582,526.58,226,2.33,7,1055.42,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Denmark,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,France,7483,7483,2490.77,1069,2.33,7,4992.23,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Germany,8491,8491,2826.29,1213,2.33,7,5664.71,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Switzerland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Austria,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Italy,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Spain,2023,2023,673.37,289,2.33,7,1349.63,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Canada,41713,41713,13884.47,5959,2.33,7,27828.53,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Mexico,34979,34979,11643.01,4997,2.33,7,23335.99,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Brazil,22092,22092,7353.48,3156,2.33,7,14738.52,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Japan,36736,36736,12227.84,5248,2.33,7,24508.16,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Korea,30702,30702,10219.38,4386,2.33,7,20482.62,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,China,41979,41979,13973.01,5997,2.33,7,28005.99,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Singapore,34230,34230,11393.7,4890,2.33,7,22836.3,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Australia,6503,6503,2164.57,929,2.33,7,4338.43,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Netherlands,26068,26068,8676.92,3724,2.33,7,17391.08,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Sweden,3451,3451,1148.69,493,2.33,7,2302.31,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Finland,31528,31528,10494.32,4504,2.33,7,21033.68,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Denmark,12096,12096,4026.24,1728,2.33,7,8069.76,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,France,30303,30303,10086.57,4329,2.33,7,20216.43,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Germany,28301,28301,9420.19,4043,2.33,7,18880.81,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Belgium,19887,19887,6619.53,2841,2.33,7,13267.47,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Switzerland,5936,5936,1975.84,848,2.33,7,3960.16,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Austria,15267,15267,5081.73,2181,2.33,7,10185.27,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Italy,25893,25893,8618.67,3699,2.33,7,17274.33,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Spain,19537,19537,6503.03,2791,2.33,7,13033.97,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Canada,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Japan,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Korea,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Australia,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Sweden,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Denmark,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,France,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Germany,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Switzerland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Austria,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Italy,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Spain,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Canada,9933,9933,3306.27,1419,2.33,7,6626.73,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Japan,1442,1442,479.98,206,2.33,7,962.02,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Korea,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Australia,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Sweden,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Denmark,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,France,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Germany,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Switzerland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Austria,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Italy,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Spain,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Canada,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Japan,11270,11270,3751.3,1610,2.33,7,7518.7,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Korea,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Australia,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Sweden,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Denmark,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,France,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Germany,3248,3248,1081.12,464,2.33,7,2166.88,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Switzerland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Austria,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Italy,5411,5411,1801.09,773,2.33,7,3609.91,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Spain,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Canada,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Japan,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Korea,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Australia,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Sweden,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Denmark,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,France,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Germany,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Switzerland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Austria,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Italy,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Fax,Spain,5110,5110,1700.9,730,2.33,7,3409.1,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Canada,8033.06,8197,2833.82,1171,2.42,7,5199.24,6.86
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Japan,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Korea,6748,6748,2332.88,964,2.42,7,4415.12,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Australia,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Sweden,30583,31311,10824.66,4473,2.42,7,19758.34,5.83333333
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Denmark,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,France,10186.54,10556,3649.36,1508,2.42,7,6537.18,4.59666667
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Germany,10395,10395,3593.7,1485,2.42,7,6801.3,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Switzerland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Austria,5782,6055,2093.3,865,2.42,7,3688.7,3.5
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Italy,9809.8,10010,3460.6,1430,2.42,7,6349.2,6.86
2006,Outdoor Protection,Insect Repellents,BugShield Order,Telephone,Spain,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Canada,81767.28,83748,28952.88,11964,2.42,7,52814.4,5.93
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Mexico,126080.15,132146,45684.76,18878,2.42,7,80395.39,5.845
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Brazil,73324.3,74823,25867.38,10689,2.42,7,47456.92,5.59066667
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Japan,149640.4,154378,53370.68,22054,2.42,7,96269.72,5.6
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Korea,91690.76,95424,32989.44,13632,2.42,7,58701.32,5.2769230799999995
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,China,141637.93,149737,51766.22,21391,2.42,7,89871.71,5.325
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Singapore,114017.47,118671,41026.26,16953,2.42,7,72991.21,5.4693333299999995
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Australia,58462.04,60970,21078.2,8710,2.42,7,37383.84,5.01454545
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Netherlands,80577.14,83517,28873.02,11931,2.42,7,51704.12,5.74
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Sweden,22399.44,22939,7930.34,3277,2.42,7,14469.1,4.64333333
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Finland,105547.12,110208,38100.48,15744,2.42,7,67446.64,5.4879999999999995
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Denmark,5901,5901,2040.06,843,2.42,7,3860.94,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,France,96916.68,99386,34359.16,14198,2.42,7,62557.52,6.244
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Germany,105029.12,107968,37326.08,15424,2.42,7,67703.04,5.45391304
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Belgium,67761.96,68110,23546.6,9730,2.42,7,44215.36,6.45076923
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Switzerland,49413,50554,17477.24,7222,2.42,7,31935.76,5.25
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Austria,54523,55307,19120.42,7901,2.42,7,35402.58,6.36363636
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Italy,85376.76,89278,30864.68,12754,2.42,7,54512.08,5.7225
2006,Outdoor Protection,Insect Repellents,BugShield Order,Web,Spain,88353.44,91266,31551.96,13038,2.42,7,56801.48,5.5253333300000005
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Canada,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Japan,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Korea,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Australia,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Sweden,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Denmark,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,France,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Germany,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Switzerland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Austria,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Italy,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Special,Spain,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Canada,25488.05,26117,9029.02,3731,2.42,7,16459.03,6.83666667
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Japan,4361,4361,1507.66,623,2.42,7,2853.34,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Korea,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,China,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Singapore,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Australia,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Netherlands,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Sweden,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Finland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Denmark,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,France,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Germany,5845,5845,2020.7,835,2.42,7,3824.3,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Belgium,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Switzerland,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Austria,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Italy,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,Mail,Spain,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Canada,43179.08,43785,15137.1,6255,2.42,7,28041.98,6.90666667
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Mexico,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Brazil,,,,,,,,
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Japan,5985,5985,2069.1,855,2.42,7,3915.9,7.0
2006,Outdoor Protection,Insect Repellents,BugShield Order,E-mail,Korea,,,,,,,,
